SFA_3D_Rosbag_Average_Precision,SFA_3D_Rosbag_Average_Precision_0.5_0.55_0.95,SFA_3D_Rosbag_Hyundai_Average_IOU
"{'0.5': 0.3089675155002709, '0.55': 0.23828294784017312, '0.6': 0.17528926426555777, '0.65': 0.12149870375368496, '0.7': 0.06684461737439146, '0.75': 0.043302942507975284, '0.8': 0.020241108797666465, '0.85': 0.01031149793041825, '0.9': 0.000433709651061003, '0.95': nan}",,0.05166623303995635
