SFA_3D_Rosbag_Average_Precision,SFA_3D_Rosbag_Average_Precision_0.5_0.55_0.95,SFA_3D_Rosbag_Hyundai_Average_IOU
"{'0.5': 0.33766674313866385, '0.55': 0.2577453979674825, '0.6': 0.1933145971887078, '0.65': 0.13002695819988658, '0.7': 0.0725694984693801, '0.75': 0.042592671632472254, '0.8': 0.017941058646134676, '0.85': 0.0074835051369968675, '0.9': 0.0002945216316539521, '0.95': nan}",,0.05537949957455778
