SFA_3D_Rosbag_Average_Precision,SFA_3D_Rosbag_Average_Precision_0.5_0.55_0.95,SFA_3D_Rosbag_Hyundai_Average_IOU
"{'0.5': 0.5232249735199623, '0.55': 0.4066455719555332, '0.6': 0.30661496991132553, '0.65': 0.20884511712639076, '0.7': 0.12024467828870848, '0.75': 0.0763938570746602, '0.8': 0.03760220600653759, '0.85': 0.017695311351625186, '0.9': 0.0012879455955498457, '0.95': 8.080072727184875e-05}",0.16986354315575652,0.029268761303693346
